,phenomenonTime,phenomenonTimeAccuracy,result,resultAccuracy,resultMethod,approvals,qualifiers,well_name,local_aquafer,depth,lat,long
28,2023-06-08T17:24,minute,5796.27,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
29,2013-02-07T19:30,minute,5785.76,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
30,2016-10-13T16:30,minute,5791.91,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
31,2017-06-27T19:40,minute,5792.83,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
32,2019-02-26T22:55,minute,5793.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
33,2019-06-20T16:56,minute,5792.98,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
34,2024-06-27T17:29,minute,5797.32,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
35,2010-07-06T16:20,minute,5784.93,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
36,2016-12-14T20:00,minute,5793.22,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
37,2011-07-29T18:20,minute,5786.31,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
38,2020-11-12T20:36,minute,5794.77,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
39,2012-12-07T20:20,minute,5785.69,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
40,2017-04-14T16:50,minute,5794.13,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
41,2022-02-15T17:16,minute,5798.36,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
42,2013-08-15T18:30,minute,5785.01,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
43,2024-11-01T17:22,minute,5797.12,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
44,2013-12-17T19:35,minute,5788.04,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
45,2018-02-02T19:02,minute,5793.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
46,2010-09-21T18:05,minute,5786.14,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
47,2016-06-09T16:00,minute,5793.47,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
48,2023-03-08T18:08,minute,5796.87,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
49,2013-10-25T16:20,minute,5786.43,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
50,2023-09-29T17:42,minute,5796.31,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
51,2011-01-27T18:20,minute,5786.91,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
52,2018-08-17T17:12,minute,5790.98,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
53,2021-03-25T21:45,minute,5796.48,0.10,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
54,2022-08-04T17:53,minute,5795.80,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
55,2013-04-12T18:15,minute,5786.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
56,2009-03-05T22:00,minute,5785.34,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
57,2015-02-13T19:30,minute,5789.41,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
58,2024-12-27T19:38,minute,5797.96,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
59,2021-11-16T17:53,minute,5797.13,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
60,2016-02-17T17:50,minute,5792.62,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
61,2020-07-15T19:57,minute,5794.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
62,2011-05-23T18:45,minute,5787.37,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
63,2021-07-21T18:10,minute,5795.90,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
64,2009-07-15,day,5785.77,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
65,2017-02-09T18:00,minute,5794.07,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
0,2024-12-27T19:38,minute,90.11,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
1,2019-11-13T18:53,minute,94.62,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
2,2013-12-17T19:35,minute,100.03,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
3,2021-07-21T18:10,minute,92.17,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
4,2014-08-07T17:50,minute,100.66,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
5,2018-02-02T19:02,minute,94.91,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
6,2023-12-07T18:44,minute,90.39,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
7,2010-11-23T17:20,minute,102.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
8,2010-09-21T18:05,minute,101.93,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
9,2021-11-16T17:53,minute,90.94,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
10,2014-06-05T18:00,minute,99.87,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
11,2016-06-09T16:00,minute,94.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
12,2020-03-05T19:16,minute,93.36,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
13,2017-10-16T17:50,minute,96.22,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
14,2023-03-08T18:08,minute,91.20,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
15,2022-12-06T18:43,minute,91.57,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
16,2022-05-25T16:47,minute,90.37,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
17,2013-10-25T16:20,minute,101.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
18,2016-02-17T17:50,minute,95.45,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
19,2014-04-04T16:40,minute,99.49,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
20,2023-09-29T17:42,minute,91.76,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
21,2025-03-18T17:11,minute,88.99,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
22,2009-09-29T19:30,minute,97.95,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
23,2011-01-27T18:20,minute,101.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
24,2009-01-10,day,103.40,0.01,"GW level, steel tape",['Approved'],[],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
25,2025-05-20T19:07,minute,90.05,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
26,2018-08-17T17:12,minute,97.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
27,2020-07-15T19:57,minute,94.07,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
28,2012-10-10T19:10,minute,100.70,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
29,2021-03-25T21:45,minute,91.59,0.10,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
30,2009-07-15,day,102.30,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
31,2013-06-06T17:50,minute,101.86,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
32,2022-08-04T17:53,minute,92.27,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
33,2015-06-04T17:20,minute,97.99,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
34,2019-02-26T22:55,minute,94.98,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
35,2019-06-20T16:56,minute,95.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
36,2014-02-07T19:15,minute,99.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
37,2017-06-27T19:40,minute,95.24,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
38,2024-06-27T17:29,minute,90.75,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
39,2013-04-12T18:15,minute,101.67,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
40,2016-10-13T16:30,minute,96.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
41,2010-07-06T16:20,minute,103.14,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
42,2011-05-23T18:45,minute,100.70,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
43,2013-02-07T19:30,minute,102.31,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
44,2016-12-14T20:00,minute,94.85,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
45,2014-10-02T17:30,minute,100.50,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
46,2023-06-08T17:24,minute,91.80,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
47,2011-07-29T18:20,minute,101.76,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
48,2009-03-05T22:00,minute,102.73,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
49,2015-10-09T17:30,minute,98.34,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
50,2020-11-12T20:36,minute,93.30,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
51,2017-02-09T18:00,minute,94.00,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
52,2010-05-11T20:00,minute,99.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
53,2012-12-07T20:20,minute,102.38,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
54,2017-08-10T20:30,minute,96.17,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
55,2010-01-13T18:30,minute,100.25,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
56,2017-04-14T16:50,minute,93.94,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
57,2015-02-13T19:30,minute,98.66,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
58,2025-08-07T16:34,minute,91.66,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
59,2022-02-15T17:16,minute,89.71,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
60,2010-03-02T18:50,minute,99.90,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
61,2024-02-22T21:12,minute,90.01,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
62,2013-08-15T18:30,minute,103.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
63,2009-11-20T20:00,minute,101.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
64,2011-03-18T18:50,minute,100.74,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
65,2024-11-01T17:22,minute,90.95,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DBDD GRNDAW2,Dawson Arkose,160.0,39.5399887855197,-104.817198636434
0,2025-08-07T16:44,minute,5712.85,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
1,2017-08-10T20:10,minute,5753.33,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
2,2023-09-29T17:26,minute,5725.63,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
3,2011-03-18T18:25,minute,5761.87,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
4,2011-05-23T18:05,minute,5763.44,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
5,2019-06-20T16:08,minute,5762.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
6,2011-01-27T18:05,minute,5760.36,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
7,2021-07-21T18:30,minute,5750.09,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
8,2019-02-26T22:32,minute,5766.55,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
9,2018-02-02T18:45,minute,5764.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
10,2013-04-12T17:45,minute,5756.44,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
11,2014-02-07T18:10,minute,5758.65,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
12,2016-06-09T15:40,minute,5766.89,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
13,2010-11-23T17:10,minute,5758.42,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
14,2012-08-23T17:50,minute,5738.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
15,2017-04-14T16:40,minute,5764.49,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
16,2022-02-15T17:34,minute,5758.28,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
17,2020-07-15T20:10,minute,5752.03,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
18,2018-08-24T19:50,minute,5748.79,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
19,2012-02-17T17:30,minute,5762.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
20,2013-02-07T19:00,minute,5753.77,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
21,2024-02-22T21:23,minute,5735.16,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
22,2024-06-27T17:40,minute,5720.73,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
23,2020-11-12T20:58,minute,5760.76,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
24,2013-08-15T18:15,minute,5745.27,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
25,2015-02-13T19:20,minute,5759.99,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
26,2024-11-01T17:30,minute,5727.64,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
27,2023-12-07T18:55,minute,5731.29,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
28,2017-10-16T17:15,minute,5754.99,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
29,2013-06-06T17:15,minute,5749.59,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
30,2013-10-25T16:00,minute,5755.72,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
31,2017-06-27T19:30,minute,5752.95,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
32,2017-02-09T17:50,minute,5763.73,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
33,2011-07-29T17:40,minute,5752.67,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
34,2016-12-14T19:40,minute,5760.01,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
35,2012-10-10T18:40,minute,5744.95,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
36,2025-03-18T17:20,minute,5730.66,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
37,2014-08-07T17:40,minute,5746.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
38,2022-05-25T17:10,minute,5749.84,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
39,2010-05-11T19:00,minute,5765.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
40,2013-12-17T19:30,minute,5759.32,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
41,2016-10-13T16:10,minute,5752.04,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
42,2022-12-06T18:53,minute,5743.01,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
43,2024-12-27T19:48,minute,5730.34,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
44,2015-10-09T17:10,minute,5752.79,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
45,2012-04-05T17:20,minute,5764.51,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
46,2014-04-04T16:20,minute,5759.93,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DD GRNDAW1B,Dawson Arkose,330.0,39.5402777777778,-104.816916666667
